image_id,image_path,image_width,image_height,split,class_id,class_name,x_center,y_center,bbox_w,bbox_h,bbox_area,x1,y1,x2,y2,aspect_ratio,norm_area,size_category,relative_area,shape_category,norm_x,norm_y,touches_left,touches_top,touches_right,touches_bottom,touches_any_edge,out_of_bounds
crazing_98,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\crazing_98.jpg,200,200,val,0,crazing,114.99999999999999,119.0,110.00000000000001,86.0,9460.000000000002,59.99999999999998,76.0,170.0,162.0,1.2790697674418607,0.23650000000000004,large,23.650000000000006,Wide (AR>1.25),0.575,0.595,False,False,False,False,False,False
inclusion_103,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\inclusion_103.jpg,200,200,val,1,inclusion,153.5,99.5,51.0,197.0,10047.0,128.0,1.0,179.0,198.0,0.25888324873096447,0.251175,large,25.1175,Tall (AR<0.75),0.7675,0.4975,False,True,False,True,True,False
inclusion_108,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\inclusion_108.jpg,200,200,val,1,inclusion,110.00000000000001,93.5,28.000000000000004,97.0,2716.0000000000005,96.00000000000001,45.0,124.00000000000001,142.0,0.288659793814433,0.06790000000000002,medium,6.790000000000002,Tall (AR<0.75),0.55,0.4675,False,False,False,False,False,False
inclusion_108,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\inclusion_108.jpg,200,200,val,1,inclusion,160.0,99.5,34.0,197.0,6698.0,143.0,1.0,177.0,198.0,0.17258883248730963,0.16745,medium,16.744999999999997,Tall (AR<0.75),0.8,0.4975,False,True,False,True,True,False
inclusion_109,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\inclusion_109.jpg,200,200,val,1,inclusion,149.5,94.0,35.0,186.0,6510.0,132.0,1.0,167.0,187.0,0.1881720430107527,0.16275,medium,16.275000000000002,Tall (AR<0.75),0.7475,0.47,False,True,False,False,True,False
inclusion_109,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\inclusion_109.jpg,200,200,val,1,inclusion,56.49999999999999,99.5,35.0,197.0,6895.0,38.99999999999999,1.0,74.0,198.0,0.17766497461928935,0.172375,medium,17.2375,Tall (AR<0.75),0.2825,0.4975,False,True,False,True,True,False
inclusion_109,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\inclusion_109.jpg,200,200,val,1,inclusion,14.499999999999998,90.0,27.0,110.00000000000001,2970.0000000000005,0.9999999999999982,34.99999999999999,28.0,145.0,0.24545454545454543,0.07425000000000001,medium,7.425000000000001,Tall (AR<0.75),0.0725,0.45,True,False,False,False,True,False
inclusion_116,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\inclusion_116.jpg,200,200,val,1,inclusion,81.5,57.49999999999999,21.0,56.99999999999999,1196.9999999999998,71.0,28.999999999999996,92.0,85.99999999999999,0.368421052631579,0.029924999999999993,medium,2.9924999999999993,Tall (AR<0.75),0.4075,0.2875,False,False,False,False,False,False
inclusion_116,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\inclusion_116.jpg,200,200,val,1,inclusion,175.0,123.0,32.0,152.0,4864.0,159.0,47.0,191.0,199.0,0.21052631578947367,0.1216,medium,12.16,Tall (AR<0.75),0.875,0.615,False,False,False,True,True,False
inclusion_116,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\inclusion_116.jpg,200,200,val,1,inclusion,116.5,82.5,37.0,163.0,6031.0,98.0,1.0,135.0,164.0,0.22699386503067484,0.150775,medium,15.077499999999999,Tall (AR<0.75),0.5825,0.4125,False,True,False,False,True,False
inclusion_116,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\inclusion_116.jpg,200,200,val,1,inclusion,111.5,177.0,19.0,44.0,836.0,102.0,155.0,121.0,199.0,0.4318181818181818,0.0209,small,2.09,Tall (AR<0.75),0.5575,0.885,False,False,False,True,True,False
inclusion_125,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\inclusion_125.jpg,200,200,val,1,inclusion,114.99999999999999,46.0,16.0,62.0,992.0,106.99999999999999,15.0,122.99999999999999,77.0,0.25806451612903225,0.0248,small,2.48,Tall (AR<0.75),0.575,0.23,False,False,False,False,False,False
inclusion_125,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\inclusion_125.jpg,200,200,val,1,inclusion,94.5,14.000000000000002,13.0,26.0,338.0,88.0,1.0000000000000018,101.0,27.0,0.5,0.00845,small,0.845,Tall (AR<0.75),0.4725,0.07,False,True,False,False,True,False
inclusion_125,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\inclusion_125.jpg,200,200,val,1,inclusion,148.5,72.5,37.0,83.0,3071.0,130.0,31.0,167.0,114.0,0.4457831325301205,0.076775,medium,7.677499999999999,Tall (AR<0.75),0.7425,0.3625,False,False,False,False,False,False
inclusion_125,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\inclusion_125.jpg,200,200,val,1,inclusion,110.00000000000001,156.0,34.0,62.0,2108.0,93.00000000000001,125.0,127.00000000000001,187.0,0.5483870967741935,0.0527,medium,5.27,Tall (AR<0.75),0.55,0.78,False,False,False,False,False,False
inclusion_125,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\inclusion_125.jpg,200,200,val,1,inclusion,65.0,53.0,16.0,44.0,704.0,57.0,31.0,73.0,75.0,0.36363636363636365,0.0176,small,1.76,Tall (AR<0.75),0.325,0.265,False,False,False,False,False,False
inclusion_125,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\inclusion_125.jpg,200,200,val,1,inclusion,38.5,74.0,11.0,24.0,264.0,33.0,62.0,44.0,86.0,0.4583333333333333,0.0066,small,0.66,Tall (AR<0.75),0.1925,0.37,False,False,False,False,False,False
inclusion_125,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\inclusion_125.jpg,200,200,val,1,inclusion,145.0,115.99999999999999,18.0,52.0,936.0,136.0,89.99999999999999,154.0,142.0,0.34615384615384615,0.0234,small,2.34,Tall (AR<0.75),0.725,0.58,False,False,False,False,False,False
inclusion_125,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\inclusion_125.jpg,200,200,val,1,inclusion,39.5,103.0,13.0,26.0,338.0,33.0,90.0,46.0,116.0,0.5,0.00845,small,0.845,Tall (AR<0.75),0.1975,0.515,False,False,False,False,False,False
inclusion_125,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\inclusion_125.jpg,200,200,val,1,inclusion,41.0,159.0,12.0,28.000000000000004,336.00000000000006,35.0,145.0,47.0,173.0,0.4285714285714285,0.008400000000000001,small,0.8400000000000001,Tall (AR<0.75),0.205,0.795,False,False,False,False,False,False
inclusion_126,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\inclusion_126.jpg,200,200,val,1,inclusion,21.0,124.0,38.0,72.0,2736.0,2.0,88.0,40.0,160.0,0.5277777777777778,0.0684,medium,6.84,Tall (AR<0.75),0.105,0.62,True,False,False,False,True,False
inclusion_126,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\inclusion_126.jpg,200,200,val,1,inclusion,33.5,21.5,19.0,41.0,779.0,24.0,1.0,43.0,42.0,0.4634146341463415,0.019475,small,1.9475,Tall (AR<0.75),0.1675,0.1075,False,True,False,False,True,False
inclusion_126,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\inclusion_126.jpg,200,200,val,1,inclusion,67.5,43.5,35.0,85.0,2975.0,50.0,1.0,85.0,86.0,0.4117647058823529,0.074375,medium,7.4375,Tall (AR<0.75),0.3375,0.2175,False,True,False,False,True,False
inclusion_126,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\inclusion_126.jpg,200,200,val,1,inclusion,100.0,186.5,12.0,23.0,276.0,94.0,175.0,106.0,198.0,0.5217391304347826,0.0069,small,0.69,Tall (AR<0.75),0.5,0.9325,False,False,False,True,True,False
inclusion_126,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\inclusion_126.jpg,200,200,val,1,inclusion,65.0,79.5,18.0,45.0,810.0,56.0,57.0,74.0,102.0,0.4,0.02025,small,2.025,Tall (AR<0.75),0.325,0.3975,False,False,False,False,False,False
inclusion_132,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\inclusion_132.jpg,200,200,val,1,inclusion,92.0,99.5,46.0,195.0,8970.0,69.0,2.0,115.0,197.0,0.2358974358974359,0.22425,medium,22.425,Tall (AR<0.75),0.46,0.4975,False,True,False,False,True,False
inclusion_148,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\inclusion_148.jpg,200,200,val,1,inclusion,33.5,49.0,37.0,96.0,3552.0,15.0,1.0,52.0,97.0,0.3854166666666667,0.0888,medium,8.88,Tall (AR<0.75),0.1675,0.245,False,True,False,False,True,False
inclusion_148,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\inclusion_148.jpg,200,200,val,1,inclusion,53.5,44.5,17.0,43.0,731.0,45.0,23.0,62.0,66.0,0.3953488372093023,0.018275,small,1.8275,Tall (AR<0.75),0.2675,0.2225,False,False,False,False,False,False
inclusion_148,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\inclusion_148.jpg,200,200,val,1,inclusion,31.5,101.49999999999999,23.0,63.0,1449.0,20.0,69.99999999999999,43.0,133.0,0.36507936507936506,0.036225,medium,3.6225,Tall (AR<0.75),0.1575,0.5075,False,False,False,False,False,False
inclusion_152,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\inclusion_152.jpg,200,200,val,1,inclusion,59.5,104.0,83.0,188.0,15604.0,18.0,10.0,101.0,198.0,0.44148936170212766,0.3901,large,39.01,Tall (AR<0.75),0.2975,0.52,False,False,False,True,True,False
inclusion_152,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\inclusion_152.jpg,200,200,val,1,inclusion,85.5,49.5,25.0,41.0,1025.0,73.0,29.0,98.0,70.0,0.6097560975609756,0.025625,medium,2.5625,Tall (AR<0.75),0.4275,0.2475,False,False,False,False,False,False
inclusion_152,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\inclusion_152.jpg,200,200,val,1,inclusion,86.5,106.5,43.0,79.0,3397.0,65.0,67.0,108.0,146.0,0.5443037974683544,0.084925,medium,8.4925,Tall (AR<0.75),0.4325,0.5325,False,False,False,False,False,False
inclusion_153,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\inclusion_153.jpg,200,200,val,1,inclusion,61.0,99.5,78.0,197.0,15366.0,22.0,1.0,100.0,198.0,0.39593908629441626,0.38415,large,38.415,Tall (AR<0.75),0.305,0.4975,False,True,False,True,True,False
inclusion_153,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\inclusion_153.jpg,200,200,val,1,inclusion,110.00000000000001,24.5,16.0,47.0,752.0,102.00000000000001,1.0,118.00000000000001,48.0,0.3404255319148936,0.0188,small,1.8800000000000001,Tall (AR<0.75),0.55,0.1225,False,True,False,False,True,False
inclusion_154,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\inclusion_154.jpg,200,200,val,1,inclusion,70.0,115.5,38.0,123.0,4674.0,51.0,54.0,89.0,177.0,0.3089430894308943,0.11685,medium,11.684999999999999,Tall (AR<0.75),0.35,0.5775,False,False,False,False,False,False
inclusion_154,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\inclusion_154.jpg,200,200,val,1,inclusion,105.5,152.0,27.0,86.0,2322.0,92.0,109.0,119.0,195.0,0.313953488372093,0.05805,medium,5.805,Tall (AR<0.75),0.5275,0.76,False,False,False,False,False,False
inclusion_154,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\inclusion_154.jpg,200,200,val,1,inclusion,177.0,82.0,42.0,162.0,6804.0,156.0,1.0,198.0,163.0,0.25925925925925924,0.1701,medium,17.01,Tall (AR<0.75),0.885,0.41,False,True,True,False,True,False
inclusion_154,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\inclusion_154.jpg,200,200,val,1,inclusion,106.5,34.0,21.0,48.0,1008.0,96.0,10.0,117.0,58.0,0.4375,0.0252,small,2.52,Tall (AR<0.75),0.5325,0.17,False,False,False,False,False,False
inclusion_154,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\inclusion_154.jpg,200,200,val,1,inclusion,119.0,90.5,14.000000000000002,31.0,434.00000000000006,112.0,75.0,126.0,106.0,0.4516129032258065,0.010850000000000002,small,1.0850000000000002,Tall (AR<0.75),0.595,0.4525,False,False,False,False,False,False
inclusion_155,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\inclusion_155.jpg,200,200,val,1,inclusion,102.0,43.0,32.0,70.0,2240.0,86.0,8.0,118.0,78.0,0.45714285714285713,0.056,medium,5.6000000000000005,Tall (AR<0.75),0.51,0.215,False,False,False,False,False,False
inclusion_155,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\inclusion_155.jpg,200,200,val,1,inclusion,139.5,66.0,28.999999999999996,112.00000000000001,3248.0,125.0,9.999999999999993,154.0,122.0,0.25892857142857134,0.0812,medium,8.12,Tall (AR<0.75),0.6975,0.33,False,False,False,False,False,False
inclusion_155,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\inclusion_155.jpg,200,200,val,1,inclusion,149.5,155.5,35.0,85.0,2975.0,132.0,113.0,167.0,198.0,0.4117647058823529,0.074375,medium,7.4375,Tall (AR<0.75),0.7475,0.7775,False,False,False,True,True,False
inclusion_159,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\inclusion_159.jpg,200,200,val,1,inclusion,53.0,111.00000000000001,22.0,118.0,2596.0,42.0,52.000000000000014,64.0,170.0,0.1864406779661017,0.0649,medium,6.49,Tall (AR<0.75),0.265,0.555,False,False,False,False,False,False
inclusion_159,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\inclusion_159.jpg,200,200,val,1,inclusion,82.5,99.5,31.0,197.0,6107.0,67.0,1.0,98.0,198.0,0.15736040609137056,0.152675,medium,15.2675,Tall (AR<0.75),0.4125,0.4975,False,True,False,True,True,False
inclusion_16,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\inclusion_16.jpg,200,200,val,1,inclusion,132.5,97.5,27.0,193.0,5211.0,119.0,1.0,146.0,194.0,0.13989637305699482,0.130275,medium,13.0275,Tall (AR<0.75),0.6625,0.4875,False,True,False,False,True,False
inclusion_16,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\inclusion_16.jpg,200,200,val,1,inclusion,181.0,60.5,26.0,119.0,3094.0,168.0,1.0,194.0,120.0,0.2184873949579832,0.07735,medium,7.735,Tall (AR<0.75),0.905,0.3025,False,True,False,False,True,False
inclusion_16,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\inclusion_16.jpg,200,200,val,1,inclusion,185.5,157.0,25.0,82.0,2050.0,173.0,116.0,198.0,198.0,0.3048780487804878,0.05125,medium,5.125,Tall (AR<0.75),0.9275,0.785,False,False,True,True,True,False
inclusion_169,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\inclusion_169.jpg,200,200,val,1,inclusion,121.50000000000001,138.5,28.999999999999996,119.0,3450.9999999999995,107.00000000000001,79.0,136.0,198.0,0.2436974789915966,0.08627499999999999,medium,8.6275,Tall (AR<0.75),0.6075,0.6925,False,False,False,True,True,False
inclusion_169,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\inclusion_169.jpg,200,200,val,1,inclusion,87.0,173.0,24.0,34.0,816.0,75.0,156.0,99.0,190.0,0.7058823529411765,0.0204,small,2.04,Tall (AR<0.75),0.435,0.865,False,False,False,False,False,False
inclusion_169,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\inclusion_169.jpg,200,200,val,1,inclusion,112.00000000000001,18.0,20.0,34.0,680.0,102.00000000000001,1.0,122.00000000000001,35.0,0.5882352941176471,0.017,small,1.7000000000000002,Tall (AR<0.75),0.56,0.09,False,True,False,False,True,False
inclusion_172,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\inclusion_172.jpg,200,200,val,1,inclusion,91.5,129.0,28.999999999999996,132.0,3827.9999999999995,77.0,63.0,106.0,195.0,0.21969696969696967,0.0957,medium,9.569999999999999,Tall (AR<0.75),0.4575,0.645,False,False,False,False,False,False
inclusion_172,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\inclusion_172.jpg,200,200,val,1,inclusion,92.5,37.5,21.0,49.0,1029.0,82.0,13.0,103.0,62.0,0.42857142857142855,0.025725,medium,2.5725000000000002,Tall (AR<0.75),0.4625,0.1875,False,False,False,False,False,False
inclusion_178,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\inclusion_178.jpg,200,200,val,1,inclusion,24.5,157.0,27.0,50.0,1350.0,11.0,132.0,38.0,182.0,0.54,0.03375,medium,3.375,Tall (AR<0.75),0.1225,0.785,False,False,False,False,False,False
inclusion_178,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\inclusion_178.jpg,200,200,val,1,inclusion,187.5,57.99999999999999,23.0,104.0,2392.0,176.0,5.999999999999993,199.0,110.0,0.22115384615384615,0.0598,medium,5.9799999999999995,Tall (AR<0.75),0.9375,0.29,False,False,True,False,True,False
inclusion_178,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\inclusion_178.jpg,200,200,val,1,inclusion,124.0,149.0,22.0,38.0,836.0,113.0,130.0,135.0,168.0,0.5789473684210527,0.0209,small,2.09,Tall (AR<0.75),0.62,0.745,False,False,False,False,False,False
inclusion_178,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\inclusion_178.jpg,200,200,val,1,inclusion,18.5,30.5,17.0,27.0,459.0,10.0,17.0,27.0,44.0,0.6296296296296297,0.011475,small,1.1475000000000002,Tall (AR<0.75),0.0925,0.1525,False,False,False,False,False,False
inclusion_180,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\inclusion_180.jpg,200,200,val,1,inclusion,96.0,91.0,30.0,144.0,4320.0,81.0,19.0,111.0,163.0,0.20833333333333334,0.108,medium,10.8,Tall (AR<0.75),0.48,0.455,False,False,False,False,False,False
inclusion_180,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\inclusion_180.jpg,200,200,val,1,inclusion,148.0,68.5,16.0,35.0,560.0,140.0,51.0,156.0,86.0,0.45714285714285713,0.014,small,1.4000000000000001,Tall (AR<0.75),0.74,0.3425,False,False,False,False,False,False
inclusion_181,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\inclusion_181.jpg,200,200,val,1,inclusion,40.5,118.5,27.0,129.0,3483.0,27.0,54.0,54.0,183.0,0.20930232558139536,0.087075,medium,8.7075,Tall (AR<0.75),0.2025,0.5925,False,False,False,False,False,False
inclusion_181,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\inclusion_181.jpg,200,200,val,1,inclusion,69.5,99.5,27.0,197.0,5319.0,56.0,1.0,83.0,198.0,0.13705583756345177,0.132975,medium,13.297500000000001,Tall (AR<0.75),0.3475,0.4975,False,True,False,True,True,False
inclusion_181,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\inclusion_181.jpg,200,200,val,1,inclusion,131.5,105.0,27.0,188.0,5076.0,118.0,11.0,145.0,199.0,0.14361702127659576,0.1269,medium,12.690000000000001,Tall (AR<0.75),0.6575,0.525,False,False,False,True,True,False
inclusion_183,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\inclusion_183.jpg,200,200,val,1,inclusion,152.0,99.0,56.00000000000001,196.0,10976.000000000002,124.0,1.0,180.0,197.0,0.28571428571428575,0.27440000000000003,large,27.440000000000005,Tall (AR<0.75),0.76,0.495,False,True,False,False,True,False
inclusion_19,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\inclusion_19.jpg,200,200,val,1,inclusion,139.5,90.0,25.0,178.0,4450.0,127.0,1.0,152.0,179.0,0.1404494382022472,0.11125,medium,11.125,Tall (AR<0.75),0.6975,0.45,False,True,False,False,True,False
inclusion_19,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\inclusion_19.jpg,200,200,val,1,inclusion,186.0,46.0,26.0,90.0,2340.0,173.0,1.0,199.0,91.0,0.28888888888888886,0.0585,medium,5.8500000000000005,Tall (AR<0.75),0.93,0.23,False,True,True,False,True,False
inclusion_19,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\inclusion_19.jpg,200,200,val,1,inclusion,184.0,114.5,16.0,67.0,1072.0,176.0,81.0,192.0,148.0,0.23880597014925373,0.0268,medium,2.68,Tall (AR<0.75),0.92,0.5725,False,False,False,False,False,False
inclusion_194,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\inclusion_194.jpg,200,200,val,1,inclusion,43.0,131.5,26.0,125.0,3250.0,30.0,69.0,56.0,194.0,0.208,0.08125,medium,8.125,Tall (AR<0.75),0.215,0.6575,False,False,False,False,False,False
inclusion_194,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\inclusion_194.jpg,200,200,val,1,inclusion,135.0,78.5,26.0,77.0,2002.0,122.0,40.0,148.0,117.0,0.33766233766233766,0.05005,medium,5.005,Tall (AR<0.75),0.675,0.3925,False,False,False,False,False,False
inclusion_202,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\inclusion_202.jpg,200,200,val,1,inclusion,54.50000000000001,100.0,55.00000000000001,198.0,10890.000000000002,27.000000000000004,1.0,82.00000000000001,199.0,0.2777777777777778,0.27225000000000005,large,27.225000000000005,Tall (AR<0.75),0.2725,0.5,False,True,False,True,True,False
inclusion_21,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\inclusion_21.jpg,200,200,val,1,inclusion,72.5,97.0,43.0,192.0,8256.0,51.0,1.0,94.0,193.0,0.22395833333333334,0.2064,medium,20.64,Tall (AR<0.75),0.3625,0.485,False,True,False,False,True,False
inclusion_21,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\inclusion_21.jpg,200,200,val,1,inclusion,118.5,99.5,27.0,197.0,5319.0,105.0,1.0,132.0,198.0,0.13705583756345177,0.132975,medium,13.297500000000001,Tall (AR<0.75),0.5925,0.4975,False,True,False,True,True,False
inclusion_21,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\inclusion_21.jpg,200,200,val,1,inclusion,166.5,98.5,47.0,195.0,9165.0,143.0,1.0,190.0,196.0,0.24102564102564103,0.229125,medium,22.912499999999998,Tall (AR<0.75),0.8325,0.4925,False,True,False,False,True,False
inclusion_21,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\inclusion_21.jpg,200,200,val,1,inclusion,28.000000000000004,181.0,18.0,36.0,648.0,19.000000000000004,163.0,37.0,199.0,0.5,0.0162,small,1.6199999999999999,Tall (AR<0.75),0.14,0.905,False,False,False,True,True,False
inclusion_218,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\inclusion_218.jpg,200,200,val,1,inclusion,74.5,107.5,37.0,73.0,2701.0,56.0,71.0,93.0,144.0,0.5068493150684932,0.067525,medium,6.7525,Tall (AR<0.75),0.3725,0.5375,False,False,False,False,False,False
inclusion_218,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\inclusion_218.jpg,200,200,val,1,inclusion,124.0,105.0,30.0,80.0,2400.0,109.0,65.0,139.0,145.0,0.375,0.06,medium,6.0,Tall (AR<0.75),0.62,0.525,False,False,False,False,False,False
inclusion_218,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\inclusion_218.jpg,200,200,val,1,inclusion,101.0,92.5,24.0,39.0,936.0,89.0,73.0,113.0,112.0,0.6153846153846154,0.0234,small,2.34,Tall (AR<0.75),0.505,0.4625,False,False,False,False,False,False
inclusion_22,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\inclusion_22.jpg,200,200,val,1,inclusion,71.0,92.5,46.0,177.0,8142.0,48.0,4.0,94.0,181.0,0.2598870056497175,0.20355,medium,20.355,Tall (AR<0.75),0.355,0.4625,False,False,False,False,False,False
inclusion_22,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\inclusion_22.jpg,200,200,val,1,inclusion,111.5,81.0,25.0,57.99999999999999,1449.9999999999998,99.0,52.0,124.0,110.0,0.4310344827586207,0.03625,medium,3.6249999999999996,Tall (AR<0.75),0.5575,0.405,False,False,False,False,False,False
inclusion_22,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\inclusion_22.jpg,200,200,val,1,inclusion,166.5,95.0,45.0,186.0,8370.0,144.0,2.0,189.0,188.0,0.24193548387096775,0.20925,medium,20.925,Tall (AR<0.75),0.8325,0.475,False,True,False,False,True,False
inclusion_22,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\inclusion_22.jpg,200,200,val,1,inclusion,34.5,61.5,21.0,83.0,1743.0,24.0,20.0,45.0,103.0,0.25301204819277107,0.043575,medium,4.3575,Tall (AR<0.75),0.1725,0.3075,False,False,False,False,False,False
inclusion_228,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\val\inclusion_228.jpg,200,200,val,1,inclusion,100.49999999999999,112.00000000000001,15.0,36.0,540.0,92.99999999999999,94.00000000000001,107.99999999999999,130.0,0.4166666666666667,0.0135,small,1.35,Tall (AR<0.75),0.5025,0.56,False,False,False,False,False,False
